trust_score,gps_speed_kmph,gps_jump_km,gps_in_zone,api_confirmed,same_event_claims_count,pincode_changes_30days,weekly_claims,avg_weekly_claims,claim_spike_ratio,payout_amount,earnings_baseline,payout_vs_baseline_ratio,hours_since_last_claim,zone_disruption_confirmed,neighbor_zone_payout,fraud_risk_score
51,124.22593695742808,6.76175713488529,0,1,4,3,11,0.7847662649476848,3.8687777704575854,1947.2190150887498,519.4246597066708,2.3403621247095128,11.739661993392412,1,1,82
93,9.374769264995528,0.24705219282038215,1,1,1,1,2,1.360609153623146,0.6030599511839123,527.37198086644,1398.0310884831151,0.8469931731517133,232.32892278663167,1,0,1
85,35.51603390132607,0.8243553082538175,1,1,1,1,0,0.7459415305517301,1.0091479070627665,616.6094828777411,1420.9161601256567,0.6934443099202833,68.71116679981245,1,0,19
60,10.66893757900861,6.76175713488529,0,1,2,4,7,0.8886408906132275,4.671255210838639,766.4638263473607,499.5071957912943,3.459344909337088,8.748160217196421,1,1,81
88,4.51580826043925,1.035057684784969,1,1,1,0,1,1.5947896870044067,0.5292450318166583,499.93434657061033,1485.0518989810291,0.6305448614189162,117.63279380474498,1,0,10
77,26.063797297730623,0.7434451387027556,1,1,1,0,1,1.1334979178393716,1.3233615388107336,542.1219113495545,1022.4800608781887,0.2914569193885846,629.5865532686236,1,0,8
81,17.3155376493506,1.3396006729240952,1,1,1,1,0,1.4823422193877884,1.33823904300182,745.3657153915346,1202.1774635306012,0.81708370704118,200.5626261342894,1,0,10
98,20.091013226054418,1.9006271305115299,1,1,1,0,0,1.8689718042900296,0.6625962475510238,596.613584282286,951.6759780312362,0.43060948402812727,610.7354678879933,1,0,17
21,124.22593695742808,6.76175713488529,0,0,4,2,10,0.493466850961626,6.238633946591902,1318.5972150996251,494.91477398853897,2.43608953617017,8.463338439017669,0,1,97
91,18.1325116993269,0.3111368452094061,1,1,1,0,1,1.7356174273315381,0.9574424280780185,557.8321680483593,958.6633926774462,0.7909372387578428,541.9332358942285,1,0,15
99,32.796074995181144,1.4058778498167976,1,1,1,1,2,0.7224162974521916,0.8947987630695869,306.5021899910423,900.9521239268483,0.8475822815889749,175.8655529940781,1,0,3
84,6.023210606134376,1.8972816590784174,1,1,1,0,0,1.442577052302702,0.7212442569135282,446.0665181191831,1022.5124925737284,0.2983059801892478,541.4589905159349,1,0,16
84,41.918292986570876,1.4476427858985255,1,1,1,1,0,1.7823354215207403,1.0286649426444865,438.7945018560741,1156.1429989006933,0.8006210535803409,423.80077443339087,1,0,7
88,34.617167090606266,1.474992090778349,1,1,1,0,2,1.2873567647788091,1.3928715702174603,371.0861618203153,894.2995062027318,0.7814746020714343,264.75381977141245,1,0,0
92,26.73022708434798,0.1774908725403952,1,1,1,0,0,0.8725163339636856,0.7417050306050048,432.8370752815274,882.7189597455688,0.8440302990781232,189.0121279617285,1,0,2
84,15.610032707204416,0.21384702427618762,1,1,1,0,2,0.9428929591276631,1.3875587882878024,234.07208479377366,1041.3068417514826,0.3844146214228137,185.10976385054843,1,0,4
73,41.446729023245446,0.0693060046628069,1,1,1,0,2,1.5750153928037651,0.5143596388429603,572.8442580088954,1100.3217816684235,0.773829974238051,430.32580733365387,1,0,8
38,10.66893757900861,6.76175713488529,0,1,1,7,3,0.25389082429315346,6.227669672633223,1567.044411597201,367.2283709446389,1.6531769196921,4.689847699480852,0,1,87
85,6.012782601644836,0.08942112770340938,1,1,1,1,1,0.9286124616791638,0.8600777609097631,797.8624704799288,1388.0181576735097,0.43327407653139555,37.50547672966987,1,0,7
58,124.22593695742808,0.9633488319686041,0,0,1,7,6,0.8822361571164903,4.756427525418004,1432.8829329324676,542.9404592714097,1.9345760140984805,1.368270358954745,1,1,99
68,124.22593695742808,0.9633488319686041,1,0,1,2,4,0.24042947547414634,6.196217120672027,1652.5623535102611,562.460965066319,2.3245260688333897,9.84637769023626,0,0,85
82,14.17766613093197,0.5521170168369052,1,1,1,0,2,1.8853638473951144,0.8319287429834218,378.3949193336425,1038.8930983150485,0.5138501946348022,36.14476216774076,1,0,12
92,5.872967145124041,0.075348822890283,1,1,1,0,0,1.476627233243096,1.2029391208764242,204.96577447954,876.2933144195101,0.5418287885161012,175.07831609364356,1,0,13
96,9.389374773155113,1.7972569027187435,1,1,1,1,0,0.9035189931499508,1.4504881910546683,613.8180903884187,639.0591116788297,0.4445424541825521,178.75677699501958,1,0,3
79,42.603219057368264,1.1048735049365745,1,1,1,0,1,0.927532553298523,0.6736494120201725,439.099941015926,724.9119858564115,0.5759988939136128,316.7725925057598,1,0,4
33,124.22593695742808,6.76175713488529,0,0,3,7,5,0.9957520918816449,6.1728916429912895,1193.4821803205991,310.2513901104226,2.7733857158537196,6.951519819875676,0,0,80
96,20.821833950383375,1.0229448987436625,1,1,1,1,2,1.0193094442894322,0.8730891073363938,760.4080340852919,750.5944584500862,0.6382062652189926,381.0300175378432,1,0,17
39,124.22593695742808,6.76175713488529,0,0,4,4,9,0.5586514164966803,7.107220734139982,1441.245818301616,495.2649293801019,3.9354989699615333,6.107665662303997,0,1,95
80,37.63834417010641,1.6433930422481087,1,1,1,1,0,1.3924577909450393,0.581803708695582,762.4060622560186,898.5959294323786,0.5888178484700439,349.93014859197984,1,0,18
97,10.5689066838615,1.1668509134997145,1,1,1,1,2,0.6318770229937565,1.1742409096887845,311.6302236867094,1472.9987093151017,0.40775709928198167,575.2280861391979,1,0,5
88,42.02156275884607,1.5531792207860946,1,1,1,1,2,1.8905719090542077,1.0295703995786796,485.95877672363883,1308.0851312099717,0.878344614053429,465.7794054455053,1,0,3
73,17.156300425665762,1.0743110667154103,1,1,1,0,1,1.2667517255614458,0.692957559980357,685.5763117504687,1336.2629815924647,0.3118720814417057,197.1431045675696,1,0,15
72,21.66111292906376,0.17864688520811356,1,1,1,0,0,0.8195777312092085,1.4087374667546506,392.2512600437849,1389.997842061297,0.589141362476411,573.330529644179,1,0,4
52,124.22593695742808,0.9633488319686041,0,1,3,6,3,0.42520763210632045,6.591958998388181,917.8271968801766,466.8988717663299,2.134824494843148,6.330519207117245,0,1,77
24,10.66893757900861,6.76175713488529,0,1,2,4,9,0.9699642369123709,6.935247487970871,601.8479914518666,387.90811345211955,3.5896813541082664,1.4592012737862503,0,1,71
24,124.22593695742808,0.9633488319686041,0,0,1,4,6,0.864216269343588,6.259617107866942,1610.5291864006626,701.9125703630777,2.378620948493567,9.12539405107688,0,1,99
29,124.22593695742808,6.76175713488529,0,0,1,2,3,0.5689759003777631,3.404636495797946,1528.0760093283652,704.532250214817,2.678684887750402,0.8746778284106238,0,0,93
75,22.121517568203565,1.6710974153704434,1,1,1,1,0,0.7398523996976634,1.4718517464013776,448.5187575724535,900.5693815594093,0.5262389304025111,150.99473358735213,1,0,6
32,124.22593695742808,0.9633488319686041,0,0,1,7,6,0.26380211990267805,5.351937824783961,1060.0239670293263,325.80639934157784,3.7535688491257213,5.695705858443704,1,1,90
82,13.311112229217278,0.3932779009448948,1,1,1,0,0,1.9734529944327364,0.9692952594889466,671.8409392459337,1346.7872526009319,0.24480293682229473,537.4998568384009,1,0,19
75,8.411267847446982,0.9035494728477043,1,1,1,0,1,0.7584850151408997,1.367066347189786,259.09407624692943,802.1541198157204,0.5818648147569496,575.3402731268221,1,0,19
92,23.41786275943036,1.0268406182049645,1,1,1,0,2,1.4259216612312469,1.1644583092880065,583.5446824051996,1428.5145357913416,0.8846408436262256,415.8707628539841,1,0,1
42,124.22593695742808,6.76175713488529,0,1,3,2,7,0.8924603553817849,6.310329208483292,1701.1350119895935,717.7612225748484,3.495529758736643,1.3901632308486924,0,0,97
40,10.66893757900861,0.9633488319686041,1,0,2,6,9,0.7407731165206866,6.271392940947119,1643.8913815652925,431.67884647573317,3.9275048064445164,10.464637457861992,1,0,92
62,10.66893757900861,6.76175713488529,1,0,3,5,10,0.9372465739347102,5.1057966086938,1476.742725630736,671.2069825261387,2.298762848664144,5.669960919129485,0,0,79
85,27.423663566890824,1.9265531069163155,1,1,1,1,2,1.1402415970911661,1.0829237655505826,757.8296232424082,927.2766896100336,0.38279910956499347,368.48975401749993,1,0,10
49,124.22593695742808,6.76175713488529,0,1,2,4,4,0.528856985961967,5.551125801890512,709.7746958117083,588.6284968899803,2.63733023788178,10.667846446783454,1,1,93
28,124.22593695742808,0.9633488319686041,0,0,3,7,8,0.32761299247954134,3.296737445575971,902.3225686792796,797.0673762699619,2.9066144227265647,3.327418193356869,0,1,79
27,124.22593695742808,0.9633488319686041,0,0,1,7,6,0.8232786247351149,3.8041651929690325,1778.3109254862509,324.22808652350307,3.198240066872123,4.686232037207279,1,1,73
24,10.66893757900861,0.9633488319686041,1,0,3,6,7,0.48367177328821565,3.6600973607268843,1504.777047256276,563.8029684998428,2.4610657182297646,7.772508092122656,1,0,81
86,31.972048929046196,1.1499311884605365,1,1,1,1,2,1.3917748247747883,1.2095429936241622,360.34529285795395,1438.3106260162676,0.6142468348966821,246.31039102027927,1,0,18
85,3.6135166462657424,1.4367085214824213,1,1,1,0,1,1.9212459035799618,1.4803079169773599,635.476635610541,1425.6819569893485,0.433304877918539,232.1089440924617,1,0,14
87,15.190815743956641,1.7976534411771043,1,1,1,1,1,1.9291007631843766,0.5201045331326608,477.29042751702195,839.3925546390234,0.40542052605289974,433.7404718483459,1,0,7
46,124.22593695742808,6.76175713488529,0,0,3,5,6,0.282983533606721,3.9967979253623325,1420.1252310035388,721.8658729745794,2.194829821957126,3.511699042215205,0,1,74
88,14.14326248603389,0.19777055304233238,1,1,1,1,1,1.3761673211832726,1.3721109319575038,570.5136202694962,607.2778755559395,0.5018578331922936,203.4995375917089,1,0,19
46,10.66893757900861,6.76175713488529,0,1,4,3,4,0.5786377613254784,3.2088136008906427,1058.8720544192338,681.180568120149,2.686943407087125,10.96711653207933,1,1,98
74,17.74979175183063,1.0524085223243838,1,1,1,1,1,1.561546285963315,0.7425403142119362,440.3833629915441,1479.3872283389464,0.27060290229989387,719.426979988494,1,0,16
26,10.66893757900861,6.76175713488529,0,1,3,2,4,0.3482811087542095,6.351076908089308,1198.4806699835026,543.8836541742324,3.2104958223097446,6.424916487757313,0,1,85
98,22.166849007299554,0.39096531286752056,1,1,1,0,1,1.981393178500166,1.466086124292103,710.7900148044436,663.2905889626076,0.729132958686397,553.3513493161876,1,0,6
89,17.820452137637794,1.4774180373949402,1,1,1,0,2,1.3370106588713484,1.4799740838659599,213.7186557063088,1379.6962181174822,0.21579511405651156,171.69726486167946,1,0,0
26,124.22593695742808,0.9633488319686041,1,0,1,5,11,0.33184974763242475,3.5354649145837675,1116.197269012369,745.4799818556176,2.2593740739948673,10.99710207529765,0,1,76
96,1.5524715666956779,1.4027719653634718,1,1,1,1,0,1.4811940883312342,1.1766143842109784,360.54541914692413,1048.350089367762,0.2401846291354585,144.59840673139888,1,0,6
91,30.181370565084382,1.9729923265491272,1,1,1,1,1,1.490099100245134,1.2591681859233874,307.77733300910745,729.2919032197805,0.8239543914491012,634.6562754338354,1,0,14
90,40.07409011459082,1.6593131373486418,1,1,1,0,0,1.2155047223549589,1.259501979985459,788.9024749354129,1146.3806190917703,0.6496902076155701,298.8432336434708,1,0,13
98,44.936855127618664,0.45446004870729295,1,1,1,0,0,0.7528954667054704,1.4669120585283446,263.76386713133564,1128.472914538907,0.26217009313249495,596.5396461595572,1,0,0
76,33.94117419319883,0.711283717557216,1,1,1,1,1,1.7553170340942352,0.6238431778722582,239.60701225039293,739.7782629368555,0.6857531459669548,177.28697726123167,1,0,13
94,1.0737273422572131,0.6390008981988284,1,1,1,0,0,0.5802156244295503,1.4319474502852745,784.5254242915228,1138.1674087630013,0.8144323444334052,243.14052949100557,1,0,0
85,43.92913576066595,1.956566393879034,1,1,1,0,0,1.770414432751934,1.047686645431876,506.5312909619518,1426.9772233022177,0.8358509239716063,165.4310083514703,1,0,11
71,16.25094071727761,0.2685966438530609,1,1,1,0,2,1.1739219524474764,0.9628020213047892,339.3703132328202,617.8930503045884,0.4351829001223405,453.91082893044063,1,0,3
92,42.87664415412574,1.7207086621021077,1,1,1,1,1,0.6853081246799261,1.1298695067764424,649.6965981318708,731.7650441540214,0.7590747025651736,655.6728402354186,1,0,6
64,10.66893757900861,0.9633488319686041,0,0,4,6,6,0.2148691902728297,5.418414861857357,856.3606377795666,716.7724347001401,2.3044556278728883,8.38333326877798,1,0,77
83,5.51433722500901,0.5913618243631207,1,1,1,0,1,0.9118510663812549,0.5680277208871135,544.1385605632452,1391.0523484733599,0.7648101778765946,180.33480515597702,1,0,11
97,26.914355370532995,1.848136326593078,1,1,1,1,0,0.5318610766472316,1.2140928198954937,341.06211262401973,766.278442428636,0.4752869635232922,30.950113129922386,1,0,3
77,37.95566212055837,1.4272173255003666,1,1,1,0,1,1.8387760658683114,1.4101445878372432,380.60488336408923,986.9667011878099,0.8726715779946774,484.2517720806323,1,0,10
20,124.22593695742808,6.76175713488529,0,0,4,7,6,0.8016617042882146,3.669589351836835,1001.1883933026184,581.8754053554043,2.708442150734065,10.206040119481688,0,0,98
70,15.532113448964683,0.40338459290472994,1,1,1,1,0,1.1536926401637473,1.020604537038909,255.08353333377656,861.285392996721,0.7226112261468218,37.896810778560024,1,0,15
77,43.01123540414017,1.887537024652266,1,1,1,1,2,1.6826453340169656,1.34823156546924,582.0170424161639,651.08128603948,0.44060518906345325,545.4080631693263,1,0,7
36,124.22593695742808,6.76175713488529,1,1,3,6,6,0.611120042726061,7.888392410956495,679.3884471006149,654.7701517263722,2.6621668766587785,8.298985620646803,0,1,86
69,10.66893757900861,6.76175713488529,0,0,3,5,7,0.7353490142418593,4.014798324629002,647.2927428260987,744.0356568700696,3.0981995253659775,1.1988031069498972,0,1,93
35,124.22593695742808,0.9633488319686041,1,1,2,5,8,0.6882451104073704,5.742542931009799,1153.4928304909267,352.8863072942377,1.9122193065071724,11.435445685472764,0,0,90
70,20.256586404321922,0.8419433501607168,1,1,1,1,2,1.0543583325287944,0.7202066674800118,514.2581455555252,841.6226148553735,0.6116123099215065,50.70815735369767,1,0,18
81,12.168017009276491,1.824864341223054,1,1,1,1,2,0.5934569279527002,1.0531120258384643,381.53142561737286,956.4686932166519,0.806264455553823,238.8544091357882,1,0,16
87,20.690061377583866,0.6274055073390548,1,1,1,1,1,0.7507467301585727,0.9335867743071855,364.63228226549825,1166.8023296130145,0.2212561499635142,718.900989696918,1,0,1
78,17.73804935574899,0.6354501213588368,1,1,1,0,2,1.3585370475269753,1.1388393584102379,250.93179749345452,1111.0472744089484,0.870886163874736,311.4996919080734,1,0,9
70,15.356661380818352,0.22872930770816757,1,1,1,1,0,0.8909194121659667,0.5388292732770642,585.7195670274074,686.4158979981262,0.6124649519789249,240.222549068606,1,0,7
60,10.66893757900861,0.9633488319686041,0,0,4,2,8,0.48538733035394066,7.320993716967033,1772.3775144524573,392.9109836117816,1.9288259275194068,4.540040095193628,0,1,88
86,0.5354297722602525,1.6861594039065526,1,1,1,1,1,1.2799018966098696,0.5078679916172741,640.5910238088618,834.9798635814881,0.4092481815893356,29.47313430590205,1,0,2
70,37.500615123611496,0.7611580517826082,1,1,1,1,0,1.9648068533393173,1.2653869869129348,465.5508396773013,902.2921520643354,0.7151361704304153,301.56442666472026,1,0,3
97,20.35410565406424,1.280510371922872,1,1,1,0,0,0.5066175164449798,1.1880041837132063,609.0370082890698,1278.235712120609,0.4267562127836412,462.8134395556717,1,0,15
96,20.64785335900782,0.025504935809138818,1,1,1,0,2,0.5488143884792762,1.046405734891001,462.7762977487463,1211.593038900902,0.7116854171658942,583.6451843985296,1,0,8
73,1.9153261882005856,0.020728548505840605,1,1,1,0,0,1.0934746482872797,0.8750189182642921,605.8399229170045,723.9763913963371,0.48732226520916855,316.96149410126776,1,0,17
85,32.86083555575014,1.0235566054222016,1,1,1,1,0,1.448158058135735,1.4255568169488968,582.2403966483603,1483.0223821049221,0.24242863669221182,475.48186635972536,1,0,12
99,18.011838235983173,1.8898033973119193,1,1,1,1,1,0.644691382730178,0.8889073016576255,720.378268655138,610.6620480136897,0.3129766645704021,501.0536465895641,1,0,16
85,27.731376633564032,1.3098182697375358,1,1,1,1,0,1.4713946886865203,0.9416475956615669,494.1776500829593,1108.914402492337,0.8829386121344422,676.1562533749795,1,0,17
85,44.89525719524813,1.2743499747565683,1,1,1,1,0,1.3488688530541868,1.4020288586587344,622.3353674926404,1000.8291799734129,0.8352613499149115,538.6304658740798,1,0,15
43,124.22593695742808,6.76175713488529,0,0,1,6,6,0.8700175883321191,7.543827110149116,798.6247773410571,438.4848506427629,2.0016550239198203,4.0678249983568655,0,1,78
41,10.66893757900861,6.76175713488529,0,0,1,3,11,0.7060940454291911,3.279819969177958,1362.4254280249938,430.87800310375974,2.5478034107667638,9.142792543985328,1,1,72
77,41.82688643218257,0.7537628203558129,1,1,1,0,1,1.7182922630441897,1.4308954080932081,335.05886906537535,985.1530841560779,0.2721851654026053,550.7917735689447,1,0,14
89,10.757595560614726,1.0818630423923536,1,1,1,0,0,0.6946544896169327,1.2893949462550038,314.0208238236748,1441.7388424707756,0.4874333825083805,194.67821321352756,1,0,7
52,124.22593695742808,0.9633488319686041,0,0,1,5,5,0.5425917270547904,4.853606395619508,1756.035460295197,397.0108710924825,1.6496279803940335,9.147682857710913,1,1,90
93,26.907298441655612,1.5371643587253374,1,1,1,0,1,1.0065213665788117,1.1733666914424883,397.3914098749152,958.7394347409797,0.43898464637428014,556.2724888978682,1,0,14
99,9.866422540801993,0.6733219379019428,1,1,1,0,1,1.101625605297077,0.609879330668431,496.2345374418795,899.2419949198174,0.38048205564551935,135.16879608814656,1,0,11
80,43.37401233120115,0.5072640059394844,1,1,1,1,2,0.7245628264958199,1.3447384565730527,642.4379295016253,668.1010442028878,0.7507815587791182,677.1120325744716,1,0,1
84,17.94516390812807,0.30247139594584604,1,1,1,0,0,1.7129795706920947,0.6386538381721213,604.4086009865675,1160.929809151919,0.7654664564522147,213.9743150367158,1,0,9
75,41.19754911121404,1.5555813105659173,1,1,1,1,0,1.2003991259724014,1.0826288985011923,665.6567342020785,1336.1056740320905,0.4869252446431697,479.11925727261297,1,0,4
73,25.236402354709707,1.045837122481778,1,1,1,0,2,1.3012023109072028,0.9538964958699703,731.8341656962979,1362.696196543433,0.6627580126782971,359.01451511779817,1,0,1
30,124.22593695742808,6.76175713488529,0,0,1,6,3,0.5289530287685262,4.866463033913619,975.3069383439909,490.40696416278047,2.610647152374149,0.1256412675003138,0,0,96
96,31.46905684237972,1.4665517893774216,1,1,1,1,0,0.9332020877650176,0.7042001494721385,553.4268109482728,779.6007219482307,0.789814810858041,405.60329774007,1,0,5
73,42.91778771215874,0.03703471677989301,1,1,1,0,2,1.2821860379866596,1.0317625199566691,371.7418425140365,1253.10181667299,0.7666173715019649,398.7288227618703,1,0,15
77,43.63091897503049,1.1936875493115988,1,1,1,1,2,1.7752217065023328,0.6064181930328089,781.4956693472845,1367.9521142053625,0.3972355324571937,542.9539438116311,1,0,18
96,10.414650415651522,1.3982745808307608,1,1,1,1,0,0.5127244845971493,0.9679779190550896,633.8644598499359,756.4751241303951,0.36593054338243713,149.85418089857453,1,0,19
20,124.22593695742808,6.76175713488529,1,0,4,7,11,0.9030761790977111,3.7504915488921156,1762.8075956709804,435.0252926598124,1.5618852843544235,11.725484190118753,1,1,91
40,124.22593695742808,0.9633488319686041,0,1,2,3,3,0.3866227436665217,6.630532806931347,1062.3430547418156,677.7902664032179,3.4525990528586643,0.6580950445533365,0,1,85
76,42.33845528688978,1.778196972244036,1,1,1,1,2,1.1255676418660217,0.505293345778876,454.4415542758984,818.1004330206566,0.32035627001871103,546.9586968964194,1,0,11
52,124.22593695742808,6.76175713488529,1,1,4,4,10,0.4043715349108279,7.252551670928784,1214.7877920980536,309.66256577946217,2.5967651339932187,3.4969342837934048,1,1,71
76,35.1096594937151,1.2127940019934462,1,1,1,1,2,1.3274843632591349,0.7173471883293104,433.5354933590314,1319.2284811612635,0.8914297041081343,714.8013391288002,1,0,10
82,27.703995073019282,1.5982190719185556,1,1,1,1,0,0.9436088620843072,0.7610651577213703,497.89954210777057,1430.7700666830588,0.20386743190464454,552.3372228648399,1,0,5
28,10.66893757900861,6.76175713488529,0,1,3,4,11,0.911940383188437,3.2631579059535665,1637.8388688025302,390.69486587985296,3.4267789694543467,9.982363411474974,1,0,72
99,37.32869635186264,0.13290913057566023,1,1,1,1,2,1.7773133376154542,1.4209997281878435,590.4112471004187,620.9645826526672,0.29426214061193834,114.16207070545636,1,0,11
71,20.212499497395818,0.12072599993527211,1,1,1,0,1,1.7803671344690857,0.7802335540280254,751.1620812828791,1234.7905668913081,0.6761054965009656,132.16658175850932,1,0,13
80,41.44397225645221,1.5813969417310705,1,1,1,1,0,0.5025918003139411,1.4773871183037273,495.4152544789281,1448.6720834495923,0.6358566160057656,503.5149735015246,1,0,9
85,26.502673700883612,1.6948492977626128,1,1,1,0,2,1.8450614698290346,0.9483719841668771,714.4127823149947,1109.40493555786,0.8921559362926859,588.2603408025356,1,0,19
48,10.66893757900861,0.9633488319686041,1,0,1,5,9,0.8075637828217492,7.772988875750058,1476.879041123741,431.6827867920297,3.678964386722659,4.313964967229889,1,1,84
80,10.26061994138589,1.4414832096565036,1,1,1,0,0,1.7324290336286177,1.0191925184791504,377.1389079024458,1049.4511049697194,0.677219334569924,548.9310446725311,1,0,1
74,29.137590378247964,0.7475592868559631,1,1,1,1,0,1.6112366418862263,1.0130670038896215,339.38581228303815,1330.2325077098315,0.4046896910355636,535.1360281269591,1,0,18
26,10.66893757900861,0.9633488319686041,0,0,3,4,3,0.9856549705460156,4.245580439705897,605.32022905694,538.4656503834975,2.898988266116845,1.330486788386736,1,1,71
82,10.335900247854873,0.5602038060467702,1,1,1,1,2,1.163579819341477,1.019368555757648,275.8846422522911,744.8250214519572,0.8598612128026348,670.2961047146871,1,0,2
63,124.22593695742808,6.76175713488529,0,1,4,6,10,0.37685829468095433,5.178045279072417,1556.0884109197332,588.1354070775428,3.1292214744461395,8.579818460333215,1,1,92
88,7.664602068193709,1.014253660095436,1,1,1,0,0,1.7714190520732704,1.0140702263615782,360.97521007739647,1025.9750268767211,0.5629368776346189,457.88892601583336,1,0,5
79,4.221509809484617,0.9045054028915072,1,1,1,0,2,0.7084356232912616,1.4931549233883006,289.623224687945,716.0998302895015,0.7309279003646094,605.64094082635,1,0,0
81,17.61346112453009,0.5663038342694644,1,1,1,1,2,1.9066672462797705,0.6315202739934256,532.9233556152751,933.4696256818851,0.7336610772822685,204.62815696171467,1,0,15
74,13.12205641580632,1.9348852475371014,1,1,1,1,0,1.7817850915216455,1.1701901444414147,740.7770512987818,707.676293673321,0.7091451835622609,640.4878890020266,1,0,10
90,20.72399920675149,1.5604501421116947,1,1,1,1,0,1.4917177931387373,0.5068744152941242,588.3752990707792,1387.141308721833,0.8619115199203078,573.4439549354329,1,0,18
84,21.845291352581523,1.6281152160591597,1,1,1,0,0,1.3252080082520483,0.5853725823935378,583.4228783663921,1061.8738107672457,0.44526634004328114,101.23079356968992,1,0,12
84,31.31713213288905,0.5232576580217041,1,1,1,0,1,1.4825304543009614,0.6266706023494578,719.7826220162815,862.6184154110482,0.2589826747100158,627.4011068044784,1,0,0
24,124.22593695742808,6.76175713488529,0,1,4,4,6,0.9059572878267432,5.12621708223538,1432.9458837538227,494.7710606434307,3.0310976034859407,11.798366759355787,1,1,85
74,23.400796556279182,0.1516736722769514,1,1,1,0,2,1.7546367345713616,1.3092123579888466,379.8713877241428,782.0727060250213,0.7379352094934042,37.63988699558284,1,0,4
85,13.01232554346188,0.8557032173847661,1,1,1,1,1,1.5187956479262983,0.9597726951908113,348.44057620876595,977.9804035691895,0.8484405349831441,578.0206537635418,1,0,5
97,38.61310394924354,1.6705894396436258,1,1,1,1,1,1.7854722987868479,0.7919200801330455,497.4858965992979,1288.1802777862963,0.8979141418799679,664.1700463318468,1,0,0
25,124.22593695742808,0.9633488319686041,1,1,2,7,4,0.8353789768111286,7.195854656668626,586.6635220567841,471.7405654404806,2.3778986015413874,4.355729362454163,1,0,75
71,31.79695647168014,1.5164257184512098,1,1,1,0,0,1.5833848273379052,0.7698982946567493,230.73161231383392,645.5195527376443,0.5908025989038233,127.86110707463031,1,0,16
84,35.82871654194492,1.7610845944264584,1,1,1,1,2,1.3525263665084517,0.5273877206176243,776.6355216165916,1086.004469882087,0.5432213873792159,135.0452691803765,1,0,6
85,33.49435811730721,1.2105651254868468,1,1,1,1,1,0.6455067555278644,0.8168297948605708,327.88794466321417,1104.816966639489,0.22886980824283232,165.79343866066236,1,0,5
38,10.66893757900861,6.76175713488529,1,1,4,7,3,0.9180120134150791,3.5281792293229923,654.665883665236,507.88743615640954,3.2085023873706247,0.7932068093074385,0,1,86
32,124.22593695742808,0.9633488319686041,1,1,1,5,3,0.39124995355302983,3.259417627970935,1154.8687917001798,624.8775985837256,2.3128629433851664,10.313561024895595,1,1,77
24,124.22593695742808,6.76175713488529,1,1,2,3,7,0.4549959660994324,6.3522715044977165,528.2868709898723,600.9103033398541,2.2889799052549966,3.9845827308768986,0,1,76
54,124.22593695742808,0.9633488319686041,1,0,1,4,8,0.35928427528880624,7.156023120931624,1617.7225047213478,440.0047804313907,1.5994035042004138,1.818025811722952,0,1,84
84,40.08655985087317,1.2043587654502543,1,1,1,1,0,1.8655817864572644,0.7471001236507036,348.7935031954802,1154.5709296857322,0.5156069684672174,702.2436651258691,1,0,7
37,10.66893757900861,6.76175713488529,0,0,3,5,6,0.42558801048789646,5.924909760179272,1099.8164301955821,480.1381777068856,2.985481896020051,11.508696259960487,1,1,86
36,124.22593695742808,0.9633488319686041,0,0,2,7,6,0.650200839252019,4.759682764862777,1897.1525056945143,476.3551826931889,2.5339948466341946,4.433877562992512,1,0,74
89,34.546743016715986,0.7544382935364062,1,1,1,1,0,1.8310562160660109,0.688629184078381,516.5505023032374,866.261444654265,0.6203034533171152,193.54465033848297,1,0,16
79,3.5579848900068614,1.4998996641355626,1,1,1,1,0,0.685265348509265,1.0516747857057065,252.70550065998955,755.0697914446616,0.6122756218492487,173.70569047190364,1,0,4
93,5.825674071087948,0.6274075198799458,1,1,1,1,1,0.9929730743839812,0.6108557517252209,257.046220192891,915.4378446723996,0.6818737618307038,582.4818383455489,1,0,16
87,42.906438313715284,1.722100482910275,1,1,1,0,1,1.9006592076550886,1.3906490730727787,489.1172135021379,1404.5244989310838,0.7944742851019004,68.69681786702799,1,0,19
94,36.39315879570771,0.5668647390613859,1,1,1,1,1,1.953450635302238,0.8892041356590638,454.84732238343764,1239.5677193329025,0.3883245163394849,338.48071165064454,1,0,14
71,12.65400317412754,1.6491626778529154,1,1,1,1,0,1.421006928265792,0.5899143189898693,520.364252557896,869.6682819340951,0.49246225476812105,715.1968405464081,1,0,11
27,124.22593695742808,6.76175713488529,0,1,4,5,3,0.5114509167220078,6.7617861665367265,1595.6337995753292,542.5509739168009,2.2591051863852396,5.375385083635109,1,0,96
96,25.13816523321049,0.4543710770292477,1,1,1,0,1,0.8931960093009035,1.3808830782712551,674.9803961900257,795.3567056070914,0.4431350691518586,718.7754723852863,1,0,12
93,16.737165427018958,0.3052144621012627,1,1,1,0,1,1.3920920312098257,0.8933716537059125,620.3543419387795,1195.3391539240556,0.47975949807333657,497.99466195590065,1,0,10
82,39.91354085563396,0.3772339233348845,1,1,1,0,0,1.9375132278027893,0.7448052435949345,290.81609013550036,1463.2411137901895,0.23510808859418797,645.0250258987184,1,0,14
86,12.236213209931305,0.556755488481272,1,1,1,0,1,0.9526487820066489,1.0483624695802545,462.9741667487543,876.2599299297171,0.8920630628716879,387.7352384815763,1,0,3
